season,pos,number,wiki_title,name,team,espn_id,note
2016,F,,Anthony Davis,Anthony Davis,,6583,ppg · 24.3 ppg · 10.3 rpg
2016,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 23.5 ppg · 7.8 rpg · 10.4 apg
2016,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 23.5 ppg · 4.0 apg
2016,F,,Paul George,Paul George,,4251,ppg · 23.1 ppg · 7.0 rpg · 4.1 apg
2016,G,,Isaiah Thomas (basketball),Isaiah Thomas,,6472,ppg · 22.2 ppg · 6.2 apg
2016,G,,Klay Thompson,Klay Thompson,,6475,ppg · 22.1 ppg
2016,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 21.8 ppg · 7.7 rpg · 4.2 apg
2016,F,,Blake Griffin,Blake Griffin,,3989,ppg · 21.4 ppg · 8.4 rpg · 4.9 apg
2016,G,,Kyle Lowry,Kyle Lowry,,3012,ppg · 21.2 ppg · 6.4 apg
2016,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 21.2 ppg · 6.8 rpg
2016,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 20.9 ppg · 4.8 apg
2016,G,,Kemba Walker,Kemba Walker,,6479,ppg · 20.9 ppg · 5.2 apg
2016,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 20.8 ppg · 4.3 apg
2016,F,,Andrew Wiggins,Andrew Wiggins,,3059319,ppg · 20.7 ppg
2016,C,,Brook Lopez,Brook Lopez,,3448,ppg · 20.6 ppg · 7.8 rpg
2016,G,,Eric Bledsoe,Eric Bledsoe,,4238,ppg · 20.4 ppg · 6.1 apg
2016,G,,John Wall,John Wall,,4237,ppg · 19.9 ppg · 10.2 apg
2016,F,,Gordon Hayward,Gordon Hayward,,4249,ppg · 19.7 ppg
2016,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 19.6 ppg · 4.7 apg
2016,G,,Brandon Knight (basketball),Brandon Knight,,6448,ppg · 19.6 ppg · 5.1 apg
2016,F,,Danilo Gallinari,Danilo Gallinari,,3428,ppg · 19.5 ppg
2016,G,,Chris Paul,Chris Paul,,2779,ppg · 19.5 ppg · 10.0 apg
2016,F,,Chris Bosh,Chris Bosh,,1977,ppg · 19.1 ppg · 7.4 rpg
2016,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 19.0 ppg · 4.6 apg
2016,G,,"Reggie Jackson (basketball, born 1990)",Reggie Jackson,,6443,ppg · 18.8 ppg · 6.2 apg
2016,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 18.3 ppg · 10.5 rpg
2016,F,,Dirk Nowitzki,Dirk Nowitzki,,609,ppg · 18.3 ppg · 6.5 rpg
2016,C,,Nikola Vučević,Nikola Vucevic,,6478,ppg · 18.2 ppg · 8.9 rpg
2016,F,,Khris Middleton,Khris Middleton,,6609,ppg · 18.2 ppg · 4.2 apg
2016,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 18.0 ppg · 8.5 rpg
2016,F,,Kobe Bryant,Kobe Bryant,,110,ppg · 17.6 ppg
2016,C,,Jahlil Okafor,Jahlil Okafor,,3135048,ppg · 17.5 ppg · 7.0 rpg
2016,G,,Bradley Beal,Bradley Beal,,6580,ppg · 17.4 ppg
2016,F,,Rudy Gay,Rudy Gay,,3005,ppg · 17.2 ppg · 6.5 rpg
2016,C,,Andre Drummond,Andre Drummond,,6585,rpg · 16.2 ppg · 14.8 rpg
2016,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 13.8 rpg
2016,C,,Hassan Whiteside,Hassan Whiteside,,4262,rpg · 11.8 rpg
2016,C,,Dwight Howard,Dwight Howard,,2384,rpg · 11.8 rpg
2016,F,,Pau Gasol,Pau Gasol,,996,rpg · 16.5 ppg · 11.0 rpg · 4.1 apg
2016,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 11.7 apg
2016,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 8.6 apg
2016,F,,Draymond Green,Draymond Green,,6589,apg · 9.5 rpg · 7.4 apg
2016,G,,Jarrett Jack,Jarrett Jack,,2768,apg · 7.4 apg
2016,G,,Tyreke Evans,Tyreke Evans,,3983,apg · 6.6 apg
2017,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 31.6 ppg · 10.7 rpg · 10.4 apg
2017,G,,James Harden,James Harden,,3992,ppg · 29.1 ppg · 8.1 rpg · 11.2 apg
2017,G,,Isaiah Thomas (basketball),Isaiah Thomas,,6472,ppg · 28.9 ppg · 5.9 apg
2017,F,,Anthony Davis,Anthony Davis,,6583,ppg · 28.0 ppg · 11.8 rpg
2017,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 27.3 ppg · 3.9 apg
2017,G,,Damian Lillard,Damian Lillard,,6606,ppg · 27.0 ppg · 5.9 apg
2017,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 27.0 ppg · 11.0 rpg · 4.6 apg
2017,F,,LeBron James,LeBron James,,1966,ppg · 26.4 ppg · 8.6 rpg · 8.7 apg
2017,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 25.5 ppg
2017,G,,Stephen Curry,Stephen Curry,,3975,ppg · 25.3 ppg · 6.6 apg
2017,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 25.2 ppg · 5.8 apg
2017,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 25.1 ppg · 12.3 rpg
2017,F,,Kevin Durant,Kevin Durant,,3202,ppg · 25.1 ppg · 8.3 rpg · 4.8 apg
2017,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 23.9 ppg · 5.5 apg
2017,F,,Paul George,Paul George,,4251,ppg · 23.7 ppg · 6.6 rpg
2017,F,,Andrew Wiggins,Andrew Wiggins,,3059319,ppg · 23.6 ppg
2017,G,,Kemba Walker,Kemba Walker,,6479,ppg · 23.2 ppg · 5.5 apg
2017,G,,John Wall,John Wall,,4237,ppg · 23.1 ppg · 10.7 apg
2017,G,,Bradley Beal,Bradley Beal,,6580,ppg · 23.1 ppg
2017,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 23.0 ppg
2017,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 22.9 ppg · 8.8 rpg · 5.4 apg
2017,F,,Carmelo Anthony,Carmelo Anthony,,1975,ppg · 22.4 ppg
2017,G,,Kyle Lowry,Kyle Lowry,,3012,ppg · 22.4 ppg · 6.9 apg
2017,G,,Klay Thompson,Klay Thompson,,6475,ppg · 22.3 ppg
2017,G,,Devin Booker,Devin Booker,,3136193,ppg · 22.1 ppg
2017,F,,Gordon Hayward,Gordon Hayward,,4249,ppg · 21.9 ppg
2017,F,,Blake Griffin,Blake Griffin,,3989,ppg · 21.6 ppg · 8.1 rpg · 4.9 apg
2017,G,,Eric Bledsoe,Eric Bledsoe,,4238,ppg · 21.1 ppg · 6.3 apg
2017,C,,Brook Lopez,Brook Lopez,,3448,ppg · 20.5 ppg
2017,G,,Mike Conley (basketball),Mike Conley,,3195,ppg · 20.5 ppg · 6.3 apg
2017,G,,Goran Dragić,Goran Dragic,,3423,ppg · 20.3 ppg · 5.8 apg
2017,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 20.2 ppg · 7.8 rpg
2017,F,,Jabari Parker,Jabari Parker,,3056600,ppg · 20.1 ppg
2017,C,,Marc Gasol,Marc Gasol,,3206,ppg · 19.5 ppg · 4.6 apg
2017,F,,Harrison Barnes,Harrison Barnes,,6578,ppg · 19.2 ppg
2017,F,,Kevin Love,Kevin Love,,3449,ppg · 19.0 ppg · 11.1 rpg
2017,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 18.9 ppg
2017,F,,Rudy Gay,Rudy Gay,,3005,ppg · 18.7 ppg · 6.3 rpg
2017,G,,Dwyane Wade,Dwyane Wade,,1987,ppg · 18.3 ppg · 3.8 apg
2017,F,,Danilo Gallinari,Danilo Gallinari,,3428,ppg · 18.2 ppg
2017,C,,Hassan Whiteside,Hassan Whiteside,,4262,rpg · 17.0 ppg · 14.1 rpg
2017,C,,Andre Drummond,Andre Drummond,,6585,rpg · 13.8 rpg
2017,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 13.8 rpg
2017,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 12.8 rpg
2017,C,,Dwight Howard,Dwight Howard,,2384,rpg · 12.7 rpg
2017,G,,Chris Paul,Chris Paul,,2779,apg · 18.1 ppg · 9.2 apg
2017,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 9.1 apg
2017,G,,Jeff Teague,Jeff Teague,,4015,apg · 15.3 ppg · 7.8 apg
2017,G,,Jrue Holiday,Jrue Holiday,,3995,apg · 15.4 ppg · 7.3 apg
2017,F,,Draymond Green,Draymond Green,,6589,apg · 7.9 rpg · 7.0 apg
2018,G,,James Harden,James Harden,,3992,ppg · 30.4 ppg · 8.8 apg
2018,F,,Anthony Davis,Anthony Davis,,6583,ppg · 28.1 ppg · 11.1 rpg
2018,F,,LeBron James,LeBron James,,1966,ppg · 27.5 ppg · 8.6 rpg · 9.1 apg
2018,G,,Damian Lillard,Damian Lillard,,6606,ppg · 26.9 ppg · 6.6 apg
2018,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 26.9 ppg · 10.0 rpg · 4.8 apg
2018,G,,Stephen Curry,Stephen Curry,,3975,ppg · 26.4 ppg · 6.1 apg
2018,F,,Kevin Durant,Kevin Durant,,3202,ppg · 26.4 ppg · 6.8 rpg · 5.4 apg
2018,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 25.4 ppg · 10.1 rpg · 10.2 apg
2018,C,,DeMarcus Cousins,DeMarcus Cousins,,4258,ppg · 25.2 ppg · 12.9 rpg · 5.4 apg
2018,G,,Devin Booker,Devin Booker,,3136193,ppg · 24.9 ppg · 4.7 apg
2018,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 24.4 ppg · 5.1 apg
2018,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 23.1 ppg · 8.5 rpg
2018,G,,Victor Oladipo,Victor Oladipo,,2527963,ppg · 23.1 ppg · 4.3 apg
2018,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 23.0 ppg · 5.2 apg
2018,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 22.9 ppg · 11.0 rpg
2018,C,,Kristaps Porziņģis,Kristaps Porzingis,,3102531,ppg · 22.7 ppg · 6.6 rpg
2018,G,,Bradley Beal,Bradley Beal,,6580,ppg · 22.6 ppg · 4.5 apg
2018,G,,Lou Williams,Lou Williams,,2799,ppg · 22.6 ppg · 5.3 apg
2018,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 22.2 ppg · 4.9 apg
2018,G,,Kemba Walker,Kemba Walker,,6479,ppg · 22.1 ppg · 5.6 apg
2018,F,,Paul George,Paul George,,4251,ppg · 21.9 ppg
2018,F,,Blake Griffin,Blake Griffin,,3989,ppg · 21.4 ppg · 7.4 rpg · 5.8 apg
2018,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 21.4 ppg
2018,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 21.3 ppg · 12.3 rpg
2018,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 20.5 ppg
2018,F,,Khris Middleton,Khris Middleton,,6609,ppg · 20.1 ppg · 4.0 apg
2018,G,,MarShon Brooks,MarShon Brooks,,6428,ppg · 20.1 ppg
2018,G,,Klay Thompson,Klay Thompson,,6475,ppg · 20.0 ppg
2018,F,,T. J. Warren,T.J. Warren,,2982334,ppg · 19.6 ppg
2018,G,,John Wall,John Wall,,4237,ppg · 19.4 ppg · 9.6 apg
2018,G,,Tyreke Evans,Tyreke Evans,,3983,ppg · 19.4 ppg · 5.2 apg
2018,G,,Dennis Schröder,Dennis Schroder,,3032979,ppg · 19.4 ppg · 6.2 apg
2018,G,,Jrue Holiday,Jrue Holiday,,3995,ppg · 19.0 ppg · 6.0 apg
2018,F,,Harrison Barnes,Harrison Barnes,,6578,ppg · 18.9 ppg
2018,G,,Chris Paul,Chris Paul,,2779,ppg · 18.6 ppg · 7.9 apg
2018,F,,Tobias Harris,Tobias Harris,,6440,ppg · 18.6 ppg
2018,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 18.5 ppg · 10.7 rpg · 6.1 apg
2018,G,,Eric Gordon,Eric Gordon,,3431,ppg · 18.0 ppg
2018,G,,Jeremy Lin,Jeremy Lin,,4299,ppg · 18.0 ppg · 4.0 apg
2018,G,,Evan Fournier,Evan Fournier,,6588,ppg · 17.8 ppg
2018,C,,Andre Drummond,Andre Drummond,,6585,rpg · 16.0 rpg
2018,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 15.2 rpg
2018,C,,Dwight Howard,Dwight Howard,,2384,rpg · 16.6 ppg · 12.5 rpg
2018,C,,Hassan Whiteside,Hassan Whiteside,,4262,rpg · 11.4 rpg
2018,C,,,Enes Freedom,,6447,rpg · 11.0 rpg
2018,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 8.2 apg
2018,G,,Ben Simmons,Ben Simmons,,3907387,apg · 8.1 rpg · 8.2 apg
2018,F,,Draymond Green,Draymond Green,,6589,apg · 7.6 rpg · 7.3 apg
2018,G,,Lonzo Ball,Lonzo Ball,,4066421,apg · 6.9 rpg · 7.2 apg
2018,G,,Jeff Teague,Jeff Teague,,4015,apg · 7.0 apg
2019,G,,James Harden,James Harden,,3992,ppg · 36.1 ppg · 7.5 apg
2019,F,,Paul George,Paul George,,4251,ppg · 28.0 ppg · 8.2 rpg · 4.1 apg
2019,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 27.7 ppg · 12.5 rpg · 5.9 apg
2019,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 27.5 ppg · 13.6 rpg
2019,F,,LeBron James,LeBron James,,1966,ppg · 27.4 ppg · 8.5 rpg · 8.3 apg
2019,G,,Stephen Curry,Stephen Curry,,3975,ppg · 27.3 ppg · 5.2 apg
2019,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 26.6 ppg · 7.3 rpg
2019,G,,Devin Booker,Devin Booker,,3136193,ppg · 26.6 ppg · 6.8 apg
2019,F,,Kevin Durant,Kevin Durant,,3202,ppg · 26.0 ppg · 5.9 apg
2019,F,,Anthony Davis,Anthony Davis,,6583,ppg · 25.9 ppg · 12.0 rpg
2019,G,,Damian Lillard,Damian Lillard,,6606,ppg · 25.8 ppg · 6.9 apg
2019,G,,Kemba Walker,Kemba Walker,,6479,ppg · 25.6 ppg · 5.9 apg
2019,G,,Bradley Beal,Bradley Beal,,6580,ppg · 25.6 ppg · 5.5 apg
2019,F,,Blake Griffin,Blake Griffin,,3989,ppg · 24.5 ppg · 7.5 rpg · 5.4 apg
2019,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 24.4 ppg · 12.4 rpg
2019,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 23.8 ppg · 6.9 apg
2019,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 23.8 ppg · 4.2 apg
2019,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 23.7 ppg · 4.5 apg
2019,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 22.9 ppg · 11.1 rpg · 10.7 apg
2019,G,,Klay Thompson,Klay Thompson,,6475,ppg · 21.5 ppg
2019,F,,Julius Randle,Julius Randle,,3064514,ppg · 21.4 ppg · 8.7 rpg
2019,C,,LaMarcus Aldridge,LaMarcus Aldridge,,2983,ppg · 21.3 ppg · 9.2 rpg
2019,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 21.2 ppg · 6.2 apg
2019,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 21.2 ppg · 7.8 rpg · 6.0 apg
2019,G,,Jrue Holiday,Jrue Holiday,,3995,ppg · 21.2 ppg · 7.7 apg
2019,G,,D'Angelo Russell,D'Angelo Russell,,3136776,ppg · 21.1 ppg · 7.0 apg
2019,G,,Mike Conley (basketball),Mike Conley,,3195,ppg · 21.1 ppg · 6.4 apg
2019,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 21.0 ppg
2019,C,,Nikola Vučević,Nikola Vucevic,,6478,ppg · 20.8 ppg · 12.0 rpg
2019,G,,John Wall,John Wall,,4237,ppg · 20.7 ppg · 8.7 apg
2019,G,,Buddy Hield,Buddy Hield,,2990984,ppg · 20.7 ppg
2019,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 20.0 ppg · 10.8 rpg · 7.2 apg
2019,F,,Tobias Harris,Tobias Harris,,6440,ppg · 20.0 ppg · 7.9 rpg
2019,F,,JaKarr Sampson,JaKarr Sampson,,2608891,ppg · 20.0 ppg · 8.0 rpg
2019,G,,Lou Williams,Lou Williams,,2799,ppg · 20.0 ppg · 5.4 apg
2019,F,,Danilo Gallinari,Danilo Gallinari,,3428,ppg · 19.8 ppg
2019,F,,John Collins (basketball),John Collins,,3908845,ppg · 19.5 ppg · 9.8 rpg
2019,G,,Trae Young,Trae Young,,4277905,ppg · 19.1 ppg · 8.1 apg
2019,G,,Victor Oladipo,Victor Oladipo,,2527963,ppg · 18.8 ppg · 5.2 apg
2019,F,,Lauri Markkanen,Lauri Markkanen,,4066336,ppg · 18.7 ppg · 9.0 rpg
2019,C,,Andre Drummond,Andre Drummond,,6585,rpg · 17.3 ppg · 15.6 rpg
2019,C,,DeAndre Jordan,DeAndre Jordan,,3442,rpg · 13.1 rpg
2019,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 12.9 rpg
2019,C,,Clint Capela,Clint Capela,,3102529,rpg · 12.7 rpg
2019,C,,Hassan Whiteside,Hassan Whiteside,,4262,rpg · 11.3 rpg
2019,G,,Kyle Lowry,Kyle Lowry,,3012,apg · 8.7 apg
2019,G,,Jeff Teague,Jeff Teague,,4015,apg · 8.2 apg
2019,G,,Chris Paul,Chris Paul,,2779,apg · 8.2 apg
2019,G,,Rajon Rondo,Rajon Rondo,,3026,apg · 8.0 apg
2019,G,,Ben Simmons,Ben Simmons,,3907387,apg · 16.9 ppg · 8.8 rpg · 7.7 apg
2020,G,,James Harden,James Harden,,3992,ppg · 34.3 ppg · 6.6 rpg · 7.5 apg
2020,G,,Bradley Beal,Bradley Beal,,6580,ppg · 30.5 ppg · 6.1 apg
2020,G,,Damian Lillard,Damian Lillard,,6606,ppg · 30.0 ppg · 8.0 apg
2020,G,,Trae Young,Trae Young,,4277905,ppg · 29.6 ppg · 9.3 apg
2020,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 29.5 ppg · 13.6 rpg · 5.6 apg
2020,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 28.8 ppg · 9.4 rpg · 8.8 apg
2020,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 27.4 ppg · 6.4 apg
2020,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 27.2 ppg · 7.9 rpg · 7.0 apg
2020,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 27.1 ppg · 7.1 rpg · 4.9 apg
2020,G,,Devin Booker,Devin Booker,,3136193,ppg · 26.6 ppg · 6.5 apg
2020,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 26.5 ppg · 10.8 rpg · 4.4 apg
2020,F,,Anthony Davis,Anthony Davis,,6583,ppg · 26.1 ppg · 9.3 rpg
2020,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 25.5 ppg · 4.2 apg
2020,F,,LeBron James,LeBron James,,1966,ppg · 25.3 ppg · 7.8 rpg · 10.2 apg
2020,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 24.0 ppg · 4.3 apg
2020,F,,Brandon Ingram,Brandon Ingram,,3913176,ppg · 23.8 ppg · 4.2 apg
2020,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 23.4 ppg · 7.0 rpg
2020,G,,D'Angelo Russell,D'Angelo Russell,,3136776,ppg · 23.1 ppg · 6.3 apg
2020,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 23.0 ppg · 11.6 rpg
2020,F,,Pascal Siakam,Pascal Siakam,,3149673,ppg · 22.9 ppg · 7.3 rpg
2020,F,,Zion Williamson,Zion Williamson,,4395628,ppg · 22.5 ppg
2020,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 22.2 ppg · 4.4 apg
2020,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 22.1 ppg · 5.6 apg
2020,F,,Andrew Wiggins,Andrew Wiggins,,3059319,ppg · 21.8 ppg
2020,F,,John Collins (basketball),John Collins,,3908845,ppg · 21.6 ppg · 10.1 rpg
2020,F,,Paul George,Paul George,,4251,ppg · 21.5 ppg
2020,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 21.1 ppg · 6.8 apg
2020,F,,Khris Middleton,Khris Middleton,,6609,ppg · 20.9 ppg · 4.3 apg
2020,G,,Stephen Curry,Stephen Curry,,3975,ppg · 20.8 ppg · 6.6 apg
2020,G,,Collin Sexton,Collin Sexton,,4277811,ppg · 20.8 ppg
2020,G,,Spencer Dinwiddie,Spencer Dinwiddie,,2580782,ppg · 20.6 ppg · 6.8 apg
2020,G,,Kemba Walker,Kemba Walker,,6479,ppg · 20.4 ppg · 4.8 apg
2020,C,,Kristaps Porziņģis,Kristaps Porzingis,,3102531,ppg · 20.4 ppg · 9.5 rpg
2020,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 20.3 ppg · 6.4 rpg
2020,F,,Bojan Bogdanović,Bojan Bogdanovic,,3593,ppg · 20.2 ppg
2020,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 19.9 ppg · 6.7 rpg · 6.0 apg
2020,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 19.9 ppg · 9.7 rpg · 7.0 apg
2020,F,,T. J. Warren,T.J. Warren,,2982334,ppg · 19.8 ppg
2020,F,,Tobias Harris,Tobias Harris,,6440,ppg · 19.6 ppg · 6.9 rpg
2020,C,,Nikola Vučević,Nikola Vucevic,,6478,ppg · 19.6 ppg · 10.9 rpg
2020,C,,Andre Drummond,Andre Drummond,,6585,rpg · 15.2 rpg
2020,C,,Clint Capela,Clint Capela,,3102529,rpg · 13.8 rpg
2020,C,,Hassan Whiteside,Hassan Whiteside,,4262,rpg · 13.5 rpg
2020,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 13.5 rpg
2020,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 18.5 ppg · 12.4 rpg · 5.0 apg
2020,G,,Ricky Rubio,Ricky Rubio,,4011,apg · 8.8 apg
2020,G,,Ben Simmons,Ben Simmons,,3907387,apg · 7.8 rpg · 8.0 apg
2020,G,,Devonte' Graham,Devonte' Graham,,3133601,apg · 18.2 ppg · 7.5 apg
2020,G,,Kyle Lowry,Kyle Lowry,,3012,apg · 19.4 ppg · 7.5 apg
2020,G,,Ja Morant,Ja Morant,,4279888,apg · 17.8 ppg · 7.3 apg
2021,G,,Stephen Curry,Stephen Curry,,3975,ppg · 32.0 ppg · 5.8 apg
2021,G,,Bradley Beal,Bradley Beal,,6580,ppg · 31.3 ppg
2021,G,,Damian Lillard,Damian Lillard,,6606,ppg · 28.8 ppg · 7.5 apg
2021,C,,Joel Embiid,Joel Embiid,,3059318,ppg · 28.5 ppg · 10.6 rpg
2021,F,,Giannis Antetokounmpo,Giannis Antetokounmpo,,3032977,ppg · 28.1 ppg · 11.0 rpg · 5.9 apg
2021,G,,Luka Dončić,Luka Doncic,,3945274,ppg · 27.7 ppg · 8.0 rpg · 8.6 apg
2021,G,,Zach LaVine,Zach LaVine,,3064440,ppg · 27.4 ppg · 4.9 apg
2021,F,,Zion Williamson,Zion Williamson,,4395628,ppg · 27.0 ppg · 7.2 rpg
2021,F,,Kevin Durant,Kevin Durant,,3202,ppg · 26.9 ppg · 7.1 rpg · 5.6 apg
2021,G,,Kyrie Irving,Kyrie Irving,,6442,ppg · 26.9 ppg · 6.0 apg
2021,F,,Jayson Tatum,Jayson Tatum,,4065648,ppg · 26.4 ppg · 7.4 rpg
2021,G,,Donovan Mitchell,Donovan Mitchell,,3908809,ppg · 26.4 ppg · 5.2 apg
2021,C,,Nikola Jokić,Nikola Jokic,,3112335,ppg · 26.4 ppg · 10.8 rpg · 8.3 apg
2021,G,,Devin Booker,Devin Booker,,3136193,ppg · 25.6 ppg
2021,G,,Trae Young,Trae Young,,4277905,ppg · 25.3 ppg · 9.4 apg
2021,G,,De'Aaron Fox,De'Aaron Fox,,4066259,ppg · 25.2 ppg · 7.2 apg
2021,F,,LeBron James,LeBron James,,1966,ppg · 25.0 ppg · 7.7 rpg · 7.8 apg
2021,F,,Kawhi Leonard,Kawhi Leonard,,6450,ppg · 24.8 ppg · 5.2 apg
2021,C,,Karl-Anthony Towns,Karl-Anthony Towns,,3136195,ppg · 24.8 ppg · 10.6 rpg · 4.5 apg
2021,G,,Jaylen Brown,Jaylen Brown,,3917376,ppg · 24.7 ppg
2021,G,,James Harden,James Harden,,3992,ppg · 24.6 ppg · 7.9 rpg · 10.8 apg
2021,G,,Collin Sexton,Collin Sexton,,4277811,ppg · 24.3 ppg
2021,F,,Julius Randle,Julius Randle,,3064514,ppg · 24.1 ppg · 10.2 rpg · 6.0 apg
2021,F,,Brandon Ingram,Brandon Ingram,,3913176,ppg · 23.8 ppg · 4.9 apg
2021,G,,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,,4278073,ppg · 23.7 ppg · 5.9 apg
2021,C,,Nikola Vučević,Nikola Vucevic,,6478,ppg · 23.4 ppg · 11.7 rpg
2021,F,,Paul George,Paul George,,4251,ppg · 23.3 ppg · 5.2 apg
2021,G,,CJ McCollum,CJ McCollum,,2490149,ppg · 23.1 ppg · 4.7 apg
2021,F,,Jerami Grant,Jerami Grant,,2991070,ppg · 22.3 ppg
2021,G,,Russell Westbrook,Russell Westbrook,,3468,ppg · 22.2 ppg · 11.5 rpg · 11.7 apg
2021,F,,Anthony Davis,Anthony Davis,,6583,ppg · 21.8 ppg · 7.9 rpg
2021,G,,DeMar DeRozan,DeMar DeRozan,,3978,ppg · 21.6 ppg · 6.9 apg
2021,F,,Jimmy Butler,Jimmy Butler III,,6430,ppg · 21.5 ppg · 6.9 rpg · 7.1 apg
2021,F,,Pascal Siakam,Pascal Siakam,,3149673,ppg · 21.4 ppg · 7.2 rpg · 4.5 apg
2021,G,,Jamal Murray,Jamal Murray,,3936299,ppg · 21.2 ppg · 4.8 apg
2021,G,,Malcolm Brogdon,Malcolm Brogdon,,2566769,ppg · 21.2 ppg · 5.9 apg
2021,F,,Christian Wood,Christian Wood,,3058254,ppg · 21.0 ppg · 9.6 rpg
2021,G,,John Wall,John Wall,,4237,ppg · 20.6 ppg · 6.9 apg
2021,G,,Terry Rozier,Terry Rozier,,3074752,ppg · 20.4 ppg
2021,F,,Khris Middleton,Khris Middleton,,6609,ppg · 20.4 ppg · 5.4 apg
2021,C,,Clint Capela,Clint Capela,,3102529,rpg · 14.3 rpg
2021,C,,Rudy Gobert,Rudy Gobert,,3032976,rpg · 13.5 rpg
2021,C,,Jonas Valančiūnas,Jonas Valanciunas,,6477,rpg · 12.5 rpg
2021,C,,Andre Drummond,Andre Drummond,,6585,rpg · 12.0 rpg
2021,F,,Domantas Sabonis,Domantas Sabonis,,3155942,rpg · 20.3 ppg · 12.0 rpg · 6.7 apg
2021,G,,Chris Paul,Chris Paul,,2779,apg · 8.9 apg
2021,F,,Draymond Green,Draymond Green,,6589,apg · 7.1 rpg · 8.9 apg
